"Molly M",Bergin,2.50,1717,19.00,22.00,25.00,19.00,8.00,10.00,"College Algebra and Trigonometry College Algebra: A Modeling Approach Introduction to Applied Calculus Modern Statistics with Computer Analysis"
"David L.",Parker,2.08,775,15.00,16.00,22.00,22.00,9.00,19.00,"Calculus I Calculus II Calculus III College Algebra and Trigonometry Computer Science I Introduction to Applied Calculus Linear Algebra Microcomputer Organization Modern Statistics with Computer Analysis"
"Gerard E.",Keough,2.37,265,12.00,18.00,27.00,26.00,10.00,10.00,"Calculus I Calculus II Calculus III Introduction to Applied Calculus"
"Kurt E.",Ludwick,2.42,1073,10.00,25.00,26.00,18.00,10.00,14.00,"Analysis I Calculus I Calculus II College Algebra and Trigonometry Introduction to Applied Calculus Introduction to Discrete Mathematics Liberal Arts Mathematics Modern Statistics with Computer Analysis Theory of Computation Theory of Numbers"
"Jathan W",Austin,3.38,990,3.00,58.00,27.00,11.00,2.00,3.00,"Abstract Algebra I Calculus I Data, Probability and Algebra Connections Fundamental Concepts I Fundamental Concepts II Introduction to Abstract Mathematics Issues in the Natural Sciences Liberal Arts Mathematics Mathematical Connections for Secondary School Teachers"
"Marc D.",Street,2.62,603,2.00,13.00,45.00,35.00,5.00,2.00,"Applied Organizational Science Business and Society Special Business Topics"
"Thomas J",Calo,3.39,1177,2.00,46.00,47.00,7.00,1.00,1.00,"Employee-Management Relations Human Resource Management"
"Richard C.","Hoffman IV",3.00,442,1.00,20.00,63.00,18.00,0.00,1.00,"Management of the Multinational Business Small Business Consulting"
"Robert L",Morrison,3.10,848,8.00,28.00,53.00,9.00,1.00,4.00,"Business and Society Entrepreneurship Management and Organizational Behavior Personal and Professional Development for Business Special Topics in Management"
"Vera L.",Street,3.01,554,1.00,20.00,64.00,17.00,1.00,1.00,"Compensation Management of the Multinational Business Small Business Consulting"
"Paula T.",Morris,3.35,1220,2.00,48.00,40.00,11.00,1.00,1.00,"Advertising and Promotion Content Marketing and Digital Campaigns Direct and Interactive Marketing Principles of Marketing Management Special Topics in Marketing"
"William R","Richerson III",3.25,858,1.00,41.00,46.00,12.00,1.00,1.00,"Digital Marketing Analytics Marketing Management Strategy Marketing Research Principles of Marketing Management Special Topics in Marketing"
"Robert B.",Settle,3.01,226,1.00,29.00,45.00,26.00,1.00,0.00,"Consumer Behavior Marketing Research"
"Kirsten A.",Passyn,2.91,364,1.00,15.00,63.00,21.00,2.00,1.00,"Consumer Behavior International Marketing"
"David N.",LeBaron,3.51,215,0.00,54.00,45.00,2.00,1.00,0.00,"Marketing Management Strategy Marketing Research Principles of Marketing Management"
"Sachiho C",Murasugi,3.37,602,6.00,67.00,14.00,5.00,3.00,8.00,"Introduction to Music Theory Introduction to the Music Business and Entrepreneurship Performance Class Symphony Orchestra"
"Jeffrey G.",Schoyen,3.58,469,5.00,79.00,8.00,3.00,0.00,8.00,"Instrumental Techniques - Strings Music Perception I Music Perception II Music Perception III Music Perception IV Performance Class Symphony Orchestra"
"Elizabeth A.",Seldomridge,2.57,1275,2.00,6.00,50.00,41.00,4.00,1.00,"Nursing Care of Adults I Nursing Care of Adults II Pharmacotherapeutics"
"Mary C.",DiBartolo,2.89,2996,1.00,19.00,54.00,25.00,2.00,1.00,"Honors Interdisciplinary Seminar Introduction to Professional Nursing Practice Nursing Care of Adults I Nursing Care of Adults II Pharmacotherapeutics Psychiatric Mental Health Readings in Health Care Research Methods in Nursing"
Kaynabess,Freda,3.32,1021,2.00,41.00,51.00,8.00,1.00,1.00,"Best Practices in Nursing and Nursing Education Introduction to Professional Nursing Practice Nursing Care of Adults I Pharmacotherapeutics Readings in Health Care Special Topics in Nursing"
"Kimberly Dawn",Allen,2.78,1541,2.00,14.00,53.00,30.00,3.00,1.00,"Introduction to Professional Nursing Practice Nursing Care of Adults I Nursing Care of Adults II Readings in Health Care Senior Seminar"
"Karen Kathryn",Badros,2.79,392,2.00,15.00,54.00,27.00,4.00,1.00,"Health Assessment"
"Katherine A.",Hinderer,2.95,957,2.00,22.00,54.00,23.00,2.00,1.00,"Critical Care: A Multi-Professional Approach Health Assessment Nursing Care of Adults II Research Methods in Nursing"
"Erica A.",Alessandrini,2.83,315,1.00,16.00,57.00,24.00,4.00,1.00,"Health Assessment Pharmacotherapeutics"
"Debra A.",Webster,3.13,671,0.00,20.00,75.00,7.00,0.00,0.00,"Community Health Nursing: A Rural Perspective Psychiatric Mental Health Senior Seminar"
"Amanda J",Willey,3.10,912,1.00,21.00,68.00,11.00,1.00,0.00,"Community Health Nursing: A Rural Perspective Psychiatric Mental Health Readings in Health Care"
"Judith M.",Jarosinski,3.13,796,1.00,22.00,71.00,8.00,1.00,0.00,"Community Health Nursing: A Rural Perspective Psychiatric Mental Health Special Topics in Nursing"
"Christina Bantz",Harper,3.82,1149,3.00,88.00,6.00,3.00,1.00,2.00,"Adventure Programming - Backcountry Camp Leadership and Management Camping and Backpacking Canoeing Canoeing and Kayaking Environmental Education Foundations of Outdoor Education Leadership Management and Instructional Strategies in Physical Education Outdoor Leadership Techniques Risk Management and Crisis Prevention Scuba Diving Water Safety Instructor Wilderness Emergency Care Wilderness First Aid Wilderness Naviagation Wilderness Navigation"
"Christina Lea",Vickers,3.93,241,5.00,93.00,2.00,0.00,0.00,2.00,"Wilderness Emergency Care Wilderness First Aid"
"John W.",Kiser,3.86,1016,7.00,90.00,1.00,1.00,1.00,3.00,"Advanced Scuba Scuba Diving"
"Timothy E.",Stock,2.80,723,7.00,29.00,40.00,14.00,4.00,9.00,"Existentialism Introduction to Philosophy Metaphysics Philosophical Concepts in Literature Philosophy and Culture Philosophy of Religion Philosophy of The Arts Proseminar in Philosophy Studies in English Literature The Problem of God Theory of Knowledge"
Cristina,Cammarano,3.35,942,3.00,52.00,34.00,9.00,3.00,2.00,"Ancient Philosophy Introduction to Philosophy Medieval Philosophy Philosophy and Culture Philosophy of Education Philosophy of The Arts Proseminar in Philosophy Race and Ethnicity Seminar in Philosophy Studies in The History of Philosophy"
"Kathrine F",Manizade,2.52,456,15.00,22.00,26.00,23.00,8.00,9.00,"Digital Electronics Electricity and Magnetism General Physics I"
"Jeffrey W.",Emmert,2.51,1218,12.00,26.00,25.00,19.00,10.00,10.00,"Electrical Circuits and Electronics Electricity and Magnetism General Physics I General Physics II Mathematical Physics Mechanics Physical Science"
"Gerardo A",Vazquez,2.58,879,14.00,23.00,30.00,18.00,10.00,8.00,"General Physics I General Physics II Introduction to Astronomy Physics I Principles of Astronomy"
"Matthew A.",Bailey,2.47,932,9.00,20.00,29.00,26.00,11.00,8.00,"Dynamics General Physics I General Physics II Issues in the Natural Sciences Physical Science Physics II Physics III Statics"
"Michael G",O'Loughlin,2.42,728,7.00,16.00,31.00,34.00,8.00,8.00,"American Empire American National Government Democracy Introduction to American Public Policy Political Ideologies Political Theory Public Policy Analysis Studies in Political Science"
"Eric R",Rittinger,2.90,1050,3.00,30.00,42.00,19.00,4.00,6.00,"American Empire American Foreign Policy Comparative Government of Developing Nations Comparative Politics of Latin America Introduction to International Relations Introduction to Politics and Government Methods of Empirical Political Analysis Studies in Political Science The United Nations System"
"James C",Clarke,2.49,685,8.00,20.00,33.00,23.00,9.00,10.00,"Cognitive Psychology Psychological Statistics Sensation and Perception"
"Kyoung Rae",Jung,2.84,1157,4.00,29.00,37.00,24.00,5.00,4.00,"Abnormal Psychology Clinical/Counseling Psychology Psychological Statistics"
"Meredith M.",Patterson,3.31,1121,2.00,50.00,35.00,12.00,3.00,1.00,"Cognitive Psychology Developmental Psychology Psychology of Aging Psychology of Death and Dying Selected Topics in Psychology"
"Cecilia M.",Acocella,2.49,1142,7.00,19.00,31.00,30.00,9.00,8.00,"Biological Basis of Behavior Drugs and Behavior Sensation and Perception"
"Echo E",Leaver,3.24,1243,2.00,48.00,33.00,15.00,1.00,3.00,"Biological Basis of Behavior Fundamentals of Human Neuropsychology General Psychology Physiological Psychology Selected Topics in Psychology"
"Thomas J.",Tomcho,3.22,1242,2.00,46.00,34.00,16.00,2.00,2.00,"Clinical/Counseling Psychology Developmental Psychology Individual Directed Study Research Methods Selected Topics in Psychology"
"Mark I.",Walter,2.92,1736,3.00,33.00,38.00,21.00,5.00,4.00,"General Psychology Political Psychology Psychological Statistics Psychology and Global Climate Change Psychology of Personality Social Psychology"
"Heidi L",Fritz,3.02,1319,3.00,36.00,39.00,18.00,3.00,4.00,"Developmental Disabilities Developmental Psychology Psychology of Infancy and Childhood"
"Suzanne L.",Osman,3.00,1331,2.00,32.00,42.00,22.00,4.00,2.00,"Psychology of Sexuality Psychology of Women"
Yuki,Okubo,3.26,1064,1.00,46.00,39.00,12.00,2.00,2.00,"Abnormal Psychology Clinical/Counseling Psychology Individual Directed Study Multicultural Issues Selected Topics in Psychology"
"Charisse D.",Chappell,3.19,1239,2.00,46.00,33.00,15.00,3.00,3.00,"Abnormal Psychology General Psychology Internship in Psychology Measurement and Evaluation in Psychology Multicultural Issues Psychology of Personality Psychology of Religion"
Larence,Becker,3.59,1090,2.00,71.00,21.00,7.00,1.00,2.00,"Cognitive Psychology Minds, Brains and Machines Psychological Statistics Research Methods Selected Topics in Psychology Sensation and Perception"
"Lisa R.",Joyner,3.57,1623,1.00,63.00,32.00,5.00,1.00,1.00,"Basic Respiratory Procedures/ Clinical Practicum Cardiopulmonary Diagnostics and Rehabilitation Cardiopulmonary Disease Clinical Practicum II Clinical Practicum III Diagnostics Specialization Fundamentals of Respiratory Care Research Neonatal and Pediatric Respiratory Care Patient Care Procedures Pharmacology Respiratory Care Seminar"
"Carlton R","Insley III",3.40,1171,1.00,56.00,32.00,11.00,2.00,1.00,"Cardiopulmonary Diagnostics and Rehabilitation Cardiopulmonary Disease Cardiopulmonary Physiology Diagnostics Specialization Foundation Studies in Respiratory Therapy Management Practices in Health Services"
"Adriana G",Rangel,3.20,286,2.00,33.00,56.00,8.00,2.00,2.00,"Basic Respiratory Procedures/ Clinical Practicum Cardiopulmonary Physiology Clinical Practicum II Clinical Practicum III Diagnostics Specialization Foundation Studies in Respiratory Therapy Patient Care Procedures Pharmacology"
"Robert L.",Joyner,2.92,171,1.00,34.00,33.00,27.00,7.00,1.00,"Advanced Respiratory Care Critical Care: A Multi-Professional Approach Neonatal and Pediatric Respiratory Care"
"Rhonda Lee",Ford,3.84,88,4.00,89.00,5.00,2.00,0.00,3.00,"Inclusive Instruction for Secondary Teachers Teaching Diverse Learners"
Shawn,McEntee,2.75,1151,14.00,33.00,24.00,16.00,6.00,10.00,"Changing Climate/Changing World Topics Diaspora and Today's Race Relations: A Global Socio-Historical Perspective Global Gender Equity Introduction to Sociology Living in a Globalized World Over'Population/'Over'Consumption Racial and Cultural Minorities Social Conflict and Achieving Peace: A Sociological Perspective Social Problems Special Topics in Interdisciplinary Studies The Social Value of Humans in a Globalized World"
"Timothy J.",Dunn,3.32,1170,2.00,48.00,38.00,12.00,1.00,2.00,"Complex Organizations Criminology and Penology Immigration Medical Sociology Racial and Cultural Minorities Senior Experience Social Problems Studies in Sociology The Family"
"Eileen P",Gilheany,3.19,969,4.00,47.00,34.00,10.00,2.00,6.00,"Introduction to the Social Work Profession Social Welfare History and Contemporary Issues Social Work Practice III"
"Brenda J",Jorden,3.57,369,1.00,70.00,22.00,5.00,1.00,3.00,"Basic Interviewing: Skills and Techniques Field Instruction in Social Work I Field Instruction in Social Work II Human Behavior in the Social Environment II Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Allessia P",Owens-King,3.45,745,1.00,55.00,37.00,9.00,1.00,1.00,"Foundations of Research-Based Social Work Practice Social Work Practice II Social Work Practice III Social Work Research II"
"Kimberly Searcey","Van Vulpen",3.45,450,2.00,62.00,26.00,8.00,1.00,3.00,"Foundations of Research-Based Social Work Practice mental health delivery system utilizing a generalist social Social Work Research II Social Work with Older People Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Rachel L.",Buchanan,3.29,443,5.00,51.00,30.00,12.00,2.00,3.00,"Foundations of Research-Based Social Work Practice Social Work Research II Teen Angst: Understanding Adolescent Health and Mental Health"
"Cicely Kenda",Burrows-McElwain,3.53,230,5.00,69.00,17.00,7.00,0.00,4.00,"Introduction to the Social Work Profession Social Welfare Policy Practice: Analyst and Advocate Social Work and Disaster Mental Health Social Work Practice in Rural Environments Social Work with Families and Children"
"Regine C",Ananou,3.38,109,4.00,50.00,37.00,9.00,1.00,1.00,"Elementary Spanish I Intermediate and Applied French"
"Louise A.",Detwiler,3.32,358,8.00,52.00,29.00,8.00,2.00,4.00,"Advanced Stylistics and Oral Expression Elementary Spanish I Hispanic Culture Through Literature Intermediate Spanish Spanish in Review Survey of Latin American Literature Survey of Spanish Literature Topics in Spanish"
"Carolina D.",Bown,3.05,872,7.00,41.00,29.00,16.00,5.00,5.00,"Business and Professional Communication Communication Research Communication Seminar Elementary Spanish I Elementary Spanish II Family Communication Fundamentals of Communication Interpersonal Conflict Interviewing Nonverbal Communication Spanish for Business Spanish in Review Special Topics in Interdisciplinary Studies Topics in Spanish"
"Sally A",Perret,3.60,576,3.00,69.00,22.00,5.00,1.00,2.00,"Advanced Stylistics and Oral Expression Conversation Elementary Spanish I Elementary Spanish II Intermediate Spanish Senior Seminar Spanish Culture and Civilization Spanish in Review Special Topics in Interdisciplinary Studies Survey of Spanish Literature Topics in Spanish"
Corinne,Pubill,3.59,705,7.00,65.00,24.00,5.00,1.00,2.00,"Advanced Stylistics and Oral Expression Conversation Elementary Korean I Elementary Spanish II Latin American Culture and Civilization Oral and Written Composition Spanish in Review Survey of Latin American Literature Topics in Spanish"
"George F.",Summers,2.75,157,22.00,26.00,25.00,18.00,8.00,5.00,"Accounting Information Systems Cost Accounting I"
"Luke A",Rommel,2.96,638,1.00,25.00,50.00,23.00,3.00,1.00,"Legal Environment"
"Susanne A",Holloway,2.97,898,3.00,30.00,40.00,26.00,2.00,2.00,"Accounting Capstone Internship Auditing Cost Accounting I Introduction to Managerial Accounting"
"Jee Hyun",Hwang,3.42,117,5.00,57.00,29.00,9.00,0.00,3.00,"Design Principles Drawing I"
"Carl E",Goldhagen,3.48,205,4.00,60.00,31.00,3.00,1.00,3.00,"Drawing I Drawing II Photography I"
"Jeanne L",Anderton,3.38,617,3.00,63.00,23.00,7.00,2.00,5.00,"Advanced Digital Photography Art Appreciation Freshman Seminar Introduction to Digital Photography Photography I Studio Techniques and Applied Film Photography"
"Philip D",Anderson,2.42,429,16.00,18.00,26.00,24.00,11.00,8.00,"Advanced Special Topics in Biology Bioinformatics I Bioinformatics II Biology: Concepts and Methods Human Anatomy and Physiology I"
"Stephen C.",Gehnrich,2.24,1292,9.00,14.00,30.00,26.00,13.00,11.00,"Biology: Concepts and Methods History and Literature of Biology Human Anatomy and Physiology II Vertebrate Physiology"
Jeremy,Corfield,2.56,2010,9.00,26.00,27.00,22.00,9.00,10.00,"Evolution Human Anatomy and Physiology I"
